EOG091500HQ	utg000002l	9396163	9412765
EOG091500HP	utg000011l	4679834	4694016
EOG09150BN4	utg000003l	3439952	3450290
EOG091506LK	utg000003l	3317919	3329265
EOG091506G7	utg000008l	2721932	2732316
EOG09150C0S	utg000041l	5675	16311
EOG09150425	utg000027l	1556487	1567784
EOG09150960	utg000009l	69653	80595
EOG09150B3S	utg000001l	302053	312655
EOG091506LA	utg000002l	3190171	3201152
EOG091506LA	utg000029l	2665925	2676769
EOG09150E4Y	utg000067l	904681	914939
EOG09150B3C	utg000019l	1965485	1975789
EOG091507Q2	utg000001l	1032012	1042793
EOG091504U4	utg000002l	3120751	3131974
EOG091504U5	utg000003l	3789987	3801214
EOG09150BPP	utg000067l	313843	324606
EOG091504U7	utg000031l	2368930	2380557
EOG09150AV4	utg000026l	4835581	4846213
EOG09150AV4	utg000029l	1485715	1497674
EOG09150AV4	utg000032l	3227728	3238201
EOG091504U1	utg000001l	3352343	3363402
EOG0915042U	utg000031l	496909	507826
EOG091504UM	utg000032l	1868309	1879478
EOG091504UH	utg000003l	8314412	8325612
EOG09150B38	utg000011l	870493	881177
EOG09150B38	utg000001l	2573995	2584413
EOG091509E9	utg000002l	3590237	3601382
EOG0915042Y	utg000014l	3229199	3240357
EOG0915042X	utg000019l	903203	914427
EOG09150GVP	utg000014l	2815048	2825134
EOG0915095J	utg000032l	2127087	2138048
EOG0915095T	utg000002l	11526931	11537622
EOG0915042G	utg000031l	1669086	1679971
EOG09150GVM	utg000001l	3358415	3368820
EOG0915095Q	utg000023l	533770	544495
EOG0915042L	utg000014l	2350627	2361721
EOG0915042I	utg000014l	2529605	2541158
EOG0915042H	utg000002l	11985759	11996910
EOG0915042H	utg000026l	918275	929619
EOG09150BNG	utg000002l	7374386	7384820
EOG091508UU	utg000002l	9535829	9546457
EOG09150EFW	utg000003l	354816	364947
EOG09150C03	utg000002l	8121748	8131974
EOG09150C03	utg000010l	1172060	1182277
EOG091509Q0	utg000026l	10139998	10151063
EOG091503GQ	utg000004l	1174018	1185398
EOG09150DPF	utg000008l	409632	422340
EOG091509Q7	utg000029l	3743887	3754854
EOG091509Q8	utg000032l	160342	170778
EOG09150D37	utg000002l	4303497	4313852
EOG091503GD	utg000029l	2273426	2284711
EOG091503GC	utg000011l	863632	874448
EOG09150A23	utg000052l	945729	956139
EOG09150A28	utg000001l	6801989	6812480
EOG09150A28	utg000032l	3227728	3238201
EOG091503GK	utg000043l	4480035	4491311
EOG091501WZ	utg000014l	3239995	3251333
EOG091501WZ	utg000003l	6871097	6882008
EOG091501WY	utg000002l	14309359	14321666
EOG091501Y5	utg000011l	2748255	2760428
EOG091505I8	utg000026l	11811441	11822821
EOG091501WS	utg000003l	4268669	4281229
EOG09150DB9	utg000067l	908750	918970
EOG091501WP	utg000003l	8308193	8320649
EOG091501WU	utg000008l	157812	170546
EOG091501WU	utg000026l	1531594	1543365
EOG091501WU	utg000051l	1933394	1944815
EOG091501WK	utg000026l	6611379	6621804
EOG091503U5	utg000003l	7707586	7718660
EOG091509GL	utg000011l	2761501	2772641
EOG091508G7	utg000026l	2569051	2579287
EOG091508G4	utg000002l	11640783	11651653
EOG091501YT	utg000027l	404004	415089
EOG091501YW	utg000019l	564532	575359
EOG091501YV	utg000043l	97470	107975
EOG091503UK	utg000026l	1392450	1446905
EOG091505IT	utg000029l	4183814	4194833
EOG091501W1	utg000032l	3109013	3121103
EOG091501W6	utg000029l	3076933	3087724
EOG091503UM	utg000028l	2089584	2101445
EOG091503UQ	utg000026l	6728772	6744335
EOG091501YD	utg000002l	14419496	14432449
EOG091501YG	utg000002l	9148150	9158662
EOG091508GR	utg000002l	8050252	8060612
EOG091508GS	utg000026l	11359454	11369672
EOG091508GT	utg000002l	16424129	16434752
EOG091501YN	utg000003l	7303946	7314442
EOG091503G5	utg000003l	8523485	8535246
EOG09150A2E	utg000003l	2624792	2634920
EOG09150A2F	utg000014l	2994242	3004725
EOG091503G1	utg000003l	1772347	1783646
EOG091503G0	utg000014l	3210153	3221771
EOG09150A2L	utg000026l	6457084	6467737
EOG09150AH1	utg000070l	73864	84347
EOG09150AH1	utg000027l	3163072	3173468
EOG09150A2N	utg000001l	7228790	7239335
EOG091503G9	utg000028l	1153909	1165424
EOG09150D3U	utg000023l	538505	548888
EOG09150DP1	utg000032l	6031830	6042125
EOG09150A2R	utg000041l	1278504	1288970
EOG091509QM	utg000026l	4670307	4681097
EOG091509QL	utg000032l	156833	167746
EOG091501EL	utg000008l	2577740	2589988
EOG091507IP	utg000043l	864538	874796
EOG091507IU	utg000023l	1060651	1071140
EOG09150313	utg000002l	13140402	13150738
EOG091501EC	utg000034l	1098459	1110138
EOG091509WN	utg000002l	1886998	1897153
EOG091507IF	utg000043l	4628345	4639537
EOG09150DJ1	utg000019l	1962021	1972242
EOG091501ES	utg000032l	4254635	4267948
EOG091501ER	utg000026l	2214960	2226256
EOG091509MM	utg000002l	8786461	8798068
EOG0915022F	utg000052l	171817	183711
EOG091509ME	utg000008l	2548061	2558594
EOG0915022J	utg000002l	5930406	5942154
EOG091509MG	utg000001l	5922266	5932887
EOG0915022H	utg000043l	879852	892242
EOG0915022O	utg000008l	921887	933725
EOG0915022Q	utg000026l	3173787	3186338
EOG0915022Q	utg000008l	301028	312602
EOG0915022U	utg000001l	7552295	7562744
EOG0915022Z	utg000004l	663887	675132
EOG0915022Y	utg000026l	3530256	3542220
EOG091507W4	utg000002l	15677143	15698260
EOG09150FJG	utg000026l	1194489	1204779
EOG09150FJG	utg000032l	3070149	3080340
EOG091507WM	utg000031l	117818	128815
EOG091508OC	utg000026l	9722346	9733199
EOG091507WB	utg000029l	1989629	2001565
EOG091507WY	utg000002l	12509	23046
EOG09150227	utg000001l	7255567	7267349
EOG09150225	utg000002l	8717434	8728393
EOG091501VA	utg000026l	3333549	3344813
EOG091507WQ	utg000029l	1142382	1153832
EOG09150229	utg000002l	11536328	11546907
EOG091507WT	utg000026l	6000088	6010961
EOG09150FJY	utg000026l	1338511	1348633
EOG0915031Y	utg000029l	3061231	3073715
EOG0915031R	utg000008l	2524427	2536840
EOG0915031Q	utg000032l	1116881	1128042
EOG0915031P	utg000027l	122037	133769
EOG0915031J	utg000033l	1621114	1632864
EOG091501E5	utg000031l	764306	776576
EOG091501E4	utg000091l	416851	429230
EOG0915031D	utg000026l	4365262	4376867
EOG091501E3	utg000003l	2664959	2677741
EOG091501E2	utg000026l	4334182	4346316
EOG0915004Z	utg000002l	16907925	16926428
EOG0915004S	utg000003l	138585	159148
EOG0915004R	utg000001l	7561270	7575701
EOG091502MT	utg000011l	5577280	5587575
EOG0915004P	utg000032l	3138161	3153279
EOG091502MS	utg000032l	3218081	3230221
EOG0915004N	utg000032l	5363325	5381313
EOG09150CWC	utg000051l	1586092	1596349
EOG091502MF	utg000051l	1581469	1592456
EOG0915004B	utg000002l	1633147	1651147
EOG0915004G	utg000043l	4407122	4421013
EOG0915004D	utg000001l	7230765	7249979
EOG091500IL	utg000019l	182997	196538
EOG09150AI0	utg000002l	15876828	15886991
EOG091500IO	utg000003l	4631971	4645989
EOG091506HM	utg000044l	329017	340213
EOG091500IJ	utg000026l	10424437	10434840
EOG091504DU	utg000026l	11072105	11082958
EOG09150AGW	utg000026l	11191981	11202737
EOG09150AGV	utg000026l	3879057	3889485
EOG09150139	utg000011l	799756	812254
EOG09150138	utg000026l	596190	608876
EOG09150138	utg000003l	7714161	7726077
EOG091506HY	utg000052l	1248294	1258544
EOG091504DN	utg000034l	965092	975746
EOG09150AGM	utg000003l	6974605	6985294
EOG091507CD	utg000091l	582361	593108
EOG091500IW	utg000027l	109726	120860
EOG091500IW	utg000052l	1458087	1469132
EOG091504DA	utg000003l	1864147	1874546
EOG09150AGD	utg000026l	3322714	3333291
EOG0915013W	utg000008l	2110157	2122145
EOG09150AIR	utg000051l	506905	518148
EOG0915013R	utg000028l	2192182	2202637
EOG0915013Q	utg000002l	15873195	15886057
EOG09150CDL	utg000003l	260010	270388
EOG091504D5	utg000014l	3620882	3632093
EOG09150A3P	utg000002l	9814404	9825047
EOG0915013Y	utg000053l	1458776	1470305
EOG0915013F	utg000033l	1633395	1646332
EOG0915013F	utg000026l	0	9785
EOG09150H4A	utg000043l	3289120	3299407
EOG09150CEP	utg000043l	3717669	3728450
EOG091500I8	utg000014l	1785524	1798694
EOG091500I9	utg000052l	996696	1008125
EOG09150AIF	utg000031l	2207430	2217959
EOG0915013O	utg000003l	789429	802539
EOG0915013N	utg000053l	862645	874929
EOG0915013L	utg000026l	8336254	8347173
EOG091500I1	utg000032l	5639257	5650800
EOG09150048	utg000003l	8186711	8198003
EOG09150CDQ	utg000002l	3747192	3757876
EOG091502M3	utg000002l	13258553	13270141
EOG091502M1	utg000001l	5042734	5053647
EOG091504VA	utg000026l	5886082	5896884
EOG091506GK	utg000002l	15773201	15784030
EOG091506V7	utg000002l	3545685	3557614
EOG091504VH	utg000001l	7534686	7545326
EOG091504VK	utg000004l	901308	912201
EOG091509L5	utg000001l	2346009	2356563
EOG091504VM	utg000026l	3639447	3650803
EOG0915094J	utg000043l	2677224	2687331
EOG0915094K	utg000002l	3592843	3603804
EOG09150544	utg000043l	4424502	4434950
EOG091504VR	utg000032l	1403143	1414323
EOG09150543	utg000027l	277344	290472
EOG09150543	utg000002l	6861429	6872331
EOG09150AUZ	utg000002l	10839750	10850517
EOG091505Q0	utg000031l	3223298	3234440
EOG09150BOV	utg000034l	1996704	2007289
EOG09150HPS	utg000043l	2456121	2466252
EOG091508VI	utg000011l	5270198	5280818
EOG0915043G	utg000032l	665662	676889
EOG091508VK	utg000043l	2686897	2697736
EOG091508VV	utg000002l	781730	792467
EOG0915043R	utg000031l	3060826	3072178
EOG09150BO8	utg000002l	16884664	16895345
EOG09150438	utg000027l	252936	264126
EOG09150438	utg000029l	2665876	2676969
EOG09150438	utg000043l	2215682	2227044
EOG09150GGZ	utg000011l	1525903	1536300
EOG091508V3	utg000003l	3415795	3426287
EOG09150EE6	utg000029l	773562	783902
EOG09150431	utg000010l	150744	161911
EOG091508V9	utg000003l	3774087	3784520
EOG09150434	utg000001l	2659591	2674331
EOG091506VR	utg000026l	2537935	2549269
EOG091506VU	utg000067l	886881	900217
EOG0915054L	utg000032l	2133827	2144365
EOG0915054I	utg000001l	3299977	3310960
EOG0915054I	utg000032l	5402849	5413607
EOG0915054I	utg000023l	159950	170809
EOG0915054W	utg000002l	7382953	7394372
EOG091504V3	utg000026l	9770452	9781619
EOG0915054R	utg000008l	1635164	1645636
EOG091504V4	utg000026l	1247455	1258625
EOG091506VE	utg000026l	11598996	11609400
EOG091504V6	utg000001l	1130803	1142019
EOG091504V6	utg000008l	687314	698378
EOG091504V6	utg000043l	4803926	4814809
EOG091504V8	utg000019l	1398428	1409497
EOG091501XW	utg000011l	2789296	2800027
EOG091501XT	utg000004l	922726	933979
EOG091503TC	utg000003l	205202	216515
EOG091503TI	utg000014l	2893899	2905305
EOG091505HX	utg000003l	3322725	3336972
EOG091505HD	utg000001l	5348137	5359300
EOG091501XN	utg000026l	10447291	10459524
EOG091501XO	utg000043l	2628059	2640714
EOG091503TZ	utg000026l	6692058	6704006
EOG091505HN	utg000037l	25560	36802
EOG091505HM	utg000019l	1359218	1371625
EOG091509PW	utg000032l	3290762	3301057
EOG091509PP	utg000032l	2015176	2026231
EOG09150D4L	utg000026l	11205930	11216395
EOG09150A1L	utg000042l	38332	48824
EOG091509PH	utg000026l	4679071	4689828
EOG091509PH	utg000002l	13962242	13972720
EOG09150D45	utg000028l	425322	435631
EOG09150A12	utg000032l	1895403	1906095
EOG09150A17	utg000026l	6696831	6707555
EOG09150D40	utg000026l	8608178	8618443
EOG09150CDR	utg000029l	4244352	4254837
EOG09150C3U	utg000008l	2542208	2553002
EOG09150C3X	utg000001l	4783357	4793968
EOG091501X6	utg000002l	16414507	16426665
EOG091505H3	utg000001l	4719606	4731004
EOG09150B0W	utg000002l	5123175	5133595
EOG091505H1	utg000032l	959754	970942
EOG09150B0Q	utg000032l	1086258	1096804
EOG091505H5	utg000031l	443764	454069
EOG091504XB	utg000031l	1279921	1290561
EOG091505H9	utg000070l	57261	70149
EOG091504XF	utg000014l	3510905	3522153
EOG091504XY	utg000052l	1581461	1591952
EOG09150B0L	utg000011l	882511	893665
EOG09150B0K	utg000026l	6683910	6694119
EOG091507VN	utg000031l	775909	786847
EOG091507VO	utg000001l	573629	583865
EOG091507VO	utg000026l	12070771	12081056
EOG091507VO	utg000002l	11517550	11527777
EOG09150AXL	utg000002l	3618792	3629200
EOG091501V0	utg000004l	2304946	2316949
EOG091503F1	utg000032l	1082285	1093323
EOG09150E99	utg000003l	5859494	5869828
EOG0915030T	utg000032l	2756064	2767189
EOG09150DCC	utg000003l	5063266	5073666
EOG09150HFJ	utg000032l	1442122	1452361
EOG09150HFJ	utg000002l	4307764	4317958
EOG0915030L	utg000002l	6866794	6877967
EOG0915030O	utg000041l	168722	180950
EOG09150HFX	utg000026l	2111806	2122122
EOG0915030B	utg000026l	638492	648817
EOG09150DCU	utg000010l	199229	209535
EOG09150662	utg000032l	2278973	2290057
EOG09150E9V	utg000001l	2501082	2511593
EOG09150300	utg000031l	2556458	2568256
EOG09150BNB	utg000004l	1924514	1934915
EOG091509HL	utg000034l	2014876	2025345
EOG091503FJ	utg000034l	2469990	2481176
EOG091501VY	utg000002l	8589456	8601746
EOG091501VZ	utg000026l	5934294	5946556
EOG091503FO	utg000002l	9127479	9138996
EOG091503FL	utg000031l	1193545	1205683
EOG091501VR	utg000026l	3451297	3462136
EOG091503FA	utg000062l	139709	156506
EOG091501VT	utg000043l	2615311	2625896
EOG091501VK	utg000002l	4311701	4324059
EOG091501VO	utg000001l	4322847	4334870
EOG091503FS	utg000002l	13553912	13564813
EOG091501VB	utg000031l	2033324	2045283
EOG091501VC	utg000001l	6986908	6999095
EOG091503FW	utg000026l	10127146	10138321
EOG091503FW	utg000032l	1684479	1695521
EOG091501VG	utg000001l	6235669	6247685
EOG0915012U	utg000026l	1332547	1345040
EOG0915012V	utg000032l	4455907	4468776
EOG09150668	utg000002l	10908246	10919206
EOG0915012S	utg000026l	1530742	1543467
EOG09150CDH	utg000019l	1009127	1019780
EOG091500XU	utg000026l	1604540	1616873
EOG09150AHZ	utg000002l	10981312	10991627
EOG0915012Y	utg000019l	570829	582585
EOG091500XP	utg000026l	8804890	8816568
EOG091509L2	utg000002l	14808462	14818989
EOG091500XN	utg000019l	442560	455717
EOG09150232	utg000008l	2732769	2744291
EOG0915012A	utg000132l	92254	105024
EOG0915012B	utg000008l	2804908	2819120
EOG09150237	utg000002l	3706738	3718861
EOG09150237	utg000003l	1585804	1599114
EOG0915012N	utg000011l	2683328	2695460
EOG091500XD	utg000002l	16365019	16378630
EOG091500XC	utg000027l	128305	142130
EOG0915058O	utg000001l	6240339	6253420
EOG091501D2	utg000001l	131683	147706
EOG091501D3	utg000027l	1606783	1618183
EOG09150GWS	utg000027l	2440024	2454825
EOG091501D1	utg000011l	4759991	4772739
EOG091501D7	utg000010l	3242939	3253649
EOG091501D8	utg000051l	848822	861299
EOG091503OG	utg000029l	1654947	1666893
EOG091501DA	utg000070l	62250	74975
EOG091507HU	utg000001l	3419598	3430324
EOG091501DE	utg000026l	550360	565298
EOG091507HX	utg000034l	188747	198875
EOG091501DO	utg000001l	1987111	1999050
EOG091501DM	utg000029l	4092353	4103513
EOG091501DS	utg000019l	1465874	1479699
EOG0915099X	utg000044l	611058	621576
EOG0915023A	utg000011l	5150594	5164785
EOG09150AH4	utg000010l	3249142	3259807
EOG09150AH4	utg000026l	4690818	4701297
EOG091500X9	utg000043l	912591	925553
EOG091500X8	utg000052l	468084	480672
EOG0915023H	utg000011l	1576167	1587795
EOG091500X5	utg000001l	1678775	1690185
EOG0915023G	utg000010l	1323515	1334878
EOG09150128	utg000051l	214332	227002
EOG0915023P	utg000033l	1213621	1225440
EOG0915023P	utg000013l	328169	338816
EOG09150JA6	utg000004l	551630	561944
EOG091509LT	utg000003l	8232822	8244754
EOG0915023X	utg000019l	1401464	1414429
EOG09150A6D	utg000002l	15581516	15592167
EOG091504E9	utg000026l	3564077	3576001
EOG091500X3	utg000026l	10969897	10982521
EOG091503OZ	utg000062l	259218	270692
EOG091504E2	utg000003l	1743026	1757037
EOG091504E3	utg000014l	2812386	2824228
EOG091500J6	utg000026l	11133936	11146836
EOG091500J8	utg000001l	2068182	2080373
EOG09150CV0	utg000029l	944642	955324
EOG091506I5	utg000026l	6592190	6602511
EOG09150CV5	utg000033l	1473426	1483766
EOG09150CV5	utg000010l	3588604	3598831
EOG091502B3	utg000001l	5527229	5539284
EOG091509LR	utg000029l	4171980	4182738
EOG091501OH	utg000043l	898546	910920
EOG091502B7	utg000001l	6687289	6698385
EOG091502B5	utg000051l	1279168	1347435
EOG091502B5	utg000002l	4921771	4932306
EOG09150052	utg000004l	24217	40207
EOG091502B8	utg000003l	808461	820430
EOG09150055	utg000031l	586302	603228
EOG09150056	utg000011l	3828059	3841723
EOG09150ARL	utg000029l	2992084	3002693
EOG091506WC	utg000001l	7576369	7587710
EOG091506WC	utg000053l	1530161	1540952
EOG0915066Y	utg000011l	5223750	5235031
EOG091502BS	utg000002l	7123837	7135689
EOG091502BZ	utg000029l	3362839	3374689
EOG0915005S	utg000010l	326620	341977
EOG0915005U	utg000026l	6060701	6077656
EOG0915005K	utg000034l	1404656	1418896
EOG091502BG	utg000001l	1930106	1941898
EOG0915005D	utg000033l	920394	934149
EOG091506IK	utg000001l	3268651	3280156
EOG091500JG	utg000008l	1312328	1326001
EOG091500JI	utg000032l	6192710	6205885
EOG091506IC	utg000002l	1520739	1531730
EOG091504ER	utg000029l	3066295	3078240
EOG091500JP	utg000008l	46265	60410
EOG091504EO	utg000026l	8411090	8422869
EOG091503D9	utg000032l	3797328	3809424
EOG091504EE	utg000019l	525305	535454
EOG091509M9	utg000032l	4449375	4459963
EOG091504EB	utg000001l	3049699	3061251
EOG091504EC	utg000002l	3013002	3025645
EOG0915059M	utg000004l	529584	541286
EOG091507OJ	utg000002l	15855443	15866327
EOG09150ARR	utg000033l	0	7975
EOG0915059K	utg000034l	2323805	2357898
EOG0915084K	utg000001l	5128318	5138650
EOG091500FZ	utg000002l	16891452	16906958
EOG091508W5	utg000011l	3113839	3124590
